file_id,contents,user_id,subforum_id,num_contexts,label
13860790_1,It's really good to see that the people of Northern Ireland will not tolerate any $ hit or problems from foreigners .,591114,1391,0,0
14299125_3,"Shoe Bombers , crotch bombers , 9/11 and Israel Created on January 28th , 2010 .",572066,1380,0,0
13842505_1,now that ye mention it he does look a bit like this traveller i knew. i wonder if we gave him a wash would he really be a white guy with red hair ?,591118,1391,1,0
13475772_1,"There are a lot of white babies being born in the South , but it 's still not what it should be .",575906,1346,0,0
30453797_1,With those who 're sincere and genuine Racial Nationalists that 's usually the best .,572812,1354,0,0
31944563_1,It's being reported by some of the British press who are usually more critical of Israel .,577338,1345,0,0
14298406_1,i need to know if any whites lives in the La Mirada area i just moved there and i dont know anyone .,600232,1380,0,0
14051532_1,"Personal Card for Teacher - Johann Warzecha in the Upper Silesian village of Kaminietz , near Tost-Gleiwitz ( Toszek-Gliwice ) .",575982,1383,0,0
31723652_1,"Unfortunately rich kids always get their way , I say you just ignore the kid during the summer get back at him that always works .",574329,1363,0,0
30611332_2,May I have another !,575695,1348,0,0
31772151_1,"Normal hair is no fun Braveheart .... Nature intended us to be white , having normal color hair was just an eXtra .",626678,1363,0,0
13866377_1,"wonder what anyone thinks of this for a logo , gaelic guard , garda gaelach Green for Ireland , four stars for the four provinces , on a white field for obvious reasons 2508",592111,1391,0,0
30541997_1,Hard to find video versions of these songs that YouTube does n't delete .,572145,1348,0,0
31735056_3,Have a blast Fauster Peace out : laugh,633547,1363,0,0
14037950_2,You cannot judge the country and its people on those men alone .,578439,1387,0,0
30640927_1,Knock Out With Knife Hands ( US Marines ) - YouTube Kelly mccan/jum grover uses lots of strikes to that area when teaching combatives,578499,1359,0,0
14036134_2,"Apart from that , only a small number of SF members are placed on moderation from time to time .",577318,1387,0,0
31748435_1,welcome. here we promote white unity. british occupation of n.ireland is another issue. we cannot succeed if we promote hate against other whites. that is a fundamental tenet of white nationalism. just something to think about .,586704,1363,0,0
13511924_1,Victims of Illegal Alien Crime http://www.voiac.org/report.php REPORT A CRIME .,580772,1345,0,0
12846972_1,HUNGARY IN WW2 : FOR THE JUSTICE !!!,572185,1397,1,0
14275109_4,"Enforcment.area , but , I.feel.asthough.that 's.part.of .the.towns.appeal.for.our.purpouses.",575505,1380,0,0
32294566_2,Check it out this is disturbing but insightfull and revealing information that are people here need to see .,576364,1345,0,0
12858403_2,"He is the kind of anti-white , that will whine about ' anti-White racism ' , instead of just calling them ' anti-White ' .",576069,1346,1,0
14029698_1,"lions dont lie down with zebras but we 're told its perfectly normal to just accept someone from another culture , way of life and even time zone who has no historical connection whatsoever to our homeland",580938,1387,0,0
14029597_2,Been on blood and honour and think radio 28 is great,596118,1387,0,0
31716707_1,"I guess in that case , I will just grow a big fro , and it 's no big deal .",574649,1363,2,0
13439822_9,Hail The Imperium !,576972,1347,0,0
14098819_1,In my opinion this whole gay thing is fashionable now because of the media who constantly force it down your throat .,599062,1381,0,0
14059454_1,First I 'm not from Moldavia ...,576427,1383,0,0
30415842_3,Tiger woods was her example and a few others .,576791,1362,0,0
13483920_1,And with that I will bid you all good night .,577166,1347,0,0
14104811_2,https : //www.stormfront.org/forum/show ... threadid = 54094 I hope to see you around here a little more .,593144,1381,0,0
14098016_3,Get the hell out of there as soon as possible .,598968,1381,0,0
31728638_3,Constant movement .,599189,1363,0,0
13592269_1,"She is white but looks somewhat below average for a white Swedish girl , I think .",572266,1393,0,0
13851537_1,I sometimes wonder who actually runs this country .,590562,1391,0,0
32957460_1,"This is from a black forum , they are not happy about this .",734570,1396,0,0
14026228_3,Haribo Advert - Interrogation - YouTube,595718,1387,0,0
13474343_2,"But let me tell you , everywhere I go , it seems like at least half the people I see are n't White .",579280,1346,0,0
13595072_8,Rüütel spoke of how hard the times had been at the time of the decloration of independance .,589795,1393,0,0
14063706_2,"As early as 1973 , they tried to hand Northern Ireland directly to Dublin .",579267,1383,0,0
30386100_2,I am happy to be a part of it and my girls cannot wait to get started !,607990,1362,0,0
31495527_2,Kimora Lee Simmons,578002,1345,0,0
13864558_4,Soccer is the black mans game as they are so many of them playing soccer in poportion to whites .,574905,1391,0,0
30481076_2,He should sue for racism .,577981,1388,0,0
30461107_1,They say they dont want to take our guns .,573125,1359,0,0
31746326_1,I'm not a skin ... although my head has been shaved a few times !,599546,1363,0,0
31721249_1,"Besides Metallica 's new album , I have n't bought a mainstream album in like a year .",573685,1363,0,0
30484034_2,I would do it again .,572668,1359,0,0
14420891_3,14/88,573617,1375,0,0
30657288_2,Oh and the Sun Wheel is a Pagan Symbol before the spread of Christianity ....,574140,1346,0,0
30571599_2,"If you 're interested in stopping power in respects to property defense and home invaders , but like the AR platform , why not try 7.62x39 ?",576238,1359,0,0
13147434_7,"At least 700,000 of retail jobs will be lost .",578303,1345,0,0
14034189_1,"Below is a video of Mr. Hitchens in action when he was last seen on BBC Question Time : Peter Hitchens : Gay Marriage , Immigration , Drugs and Charity - YouTube",595843,1387,0,0
12843892_1,going to the show over in the third district on saturday im trying to go but probly will need a ride home thanks,575117,1397,0,0
13864558_3,"Because white peoples build is more suited to rugby ( stronger upperbody , endurance etc ) .",574905,1391,0,0
12869757_1,Declaring war on the innocent White Population of any nation could easily be justified by anyone who was not a White Nationalist .,573148,1346,1,0
12855815_2,Why not just band with one or two of your close friends ?,572150,1346,0,0
14658510_1,"Since you guys are opposed to miscegenation , I wonder what you think of yourselves being mixed .",614248,1371,0,0
30571599_13,"158 carpenter NiB BCG , 1/7 twist , CHF barrel and chamber , comfy CTR stock , etc .",576238,1359,0,0
13859520_2,AFA are their sponsored lackies .,580968,1391,0,0
13435201_1,"No, I see that as giving up .",575675,1347,2,0
32472830_2,Check out my video below and let me know what you guys think Cheers !,581734,1388,0,0
14299037_4,"Also , Betty Page 's hair cut may have helped in any oddness .",572095,1380,0,0
31721363_1,Tell the school he called you white boy intentionally to piss you off so you threw one back at him .,574315,1363,0,0
13606532_3,Good night from Europe .,586425,1393,0,0
13582449_9,Saga ( Sweden ?? ) - Various Ultima Thule ( Sweden ) - Various There are plenty of other bands .,589659,1393,0,0
30413633_2,We must stand for something together for alone we stand for nothing .,578168,1354,0,0
14062817_1,"...the Jew shall have my Flesh , blood and bones and all ...",578978,1383,32,0
30528557_2,"But it would require some work for the White who 've been exposed to Public school , been taught to hate `` learning '' etc ...",578112,1362,0,0
14406894_1,Is this true that the descendants of the English settlers are leaving at a significantly different rate than the descendants of the Dutch settlers ?,572569,1375,0,0
14266818_2,My family and I are wanting to come out and look around a little more .,580547,1380,0,0
31748494_1,"Yes, now if we could just get this whole time machine thing figured out , when we got back all we would see are smiling white faces .",601650,1363,3,0
33141766_2,They were praying for rain .,572287,1396,0,0
13846518_2,We should all know by now who hates Christains more than anyone else .,576653,1391,0,0
13862135_2,And Look at the bollix teachers are feeding our kids .,588263,1391,0,0
14098018_2,In fact Cyberfascist and I were trying to figure out a good spot for us to all meet .,598498,1381,0,0
30745591_1,"Not this again . As far as I 'm concerned , it 's just a photo of inmates burning clothes of typhus victims , not corpses .",577059,1354,0,0
13844429_1,The reality is that the White race is a minority race .,574905,1391,0,0
14107402_1,"Hi, I am 26yo from Glendale AZ .",600134,1381,0,0
14095095_5,It 's common in the schools here !,598702,1381,0,0
13474864_1,Texas Marine dies defending his wife in French Quarter He was fatally stabbed after a formal Marine Corps ball Marines mourn sergeant stabbed in French Quarter | National | Chron.com - Houston Chronicle,577729,1345,0,0
14670871_3,DISGUSTING .,578039,1371,0,0
