,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
4800,4940,3,0,0,3,0,@SugarShai2 youtube bear vs monkey bike race!
23882,24379,3,0,0,3,0,guess rubes doesn't want to go on a date with me &#128532;
14310,14652,3,0,0,3,0,"RT @BaseballFact: At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ..."
14557,14906,3,0,0,3,0,RT @CHlLDHOODRUINER: she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af http://t.co/NgeCuWehHb
19359,19788,3,0,0,3,0,RT @jfkirtley: Reds haven't lost a series at Yankee Stadium since 1961 World Series #76 #08 #12
6305,6486,3,0,1,2,0,@juniorshabidoo also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep
23879,24376,3,0,0,3,0,"green beans, summer yellow squash, zucchini, cucumber I will set some more out by the road today its free."
5981,6152,3,0,0,3,0,@fredabrahams @Brown_Moses I saw the actual tweet while scanning Jihadi accounts. They put a screen shot of it with: all aid workers r spies
1477,1507,3,0,1,2,0,&#8220;@RaleighBeougher: dumb beaner&#8221; http://t.co/r0hABEQhSu
22487,22962,3,0,0,3,0,Watch out #ned! #crc #worldcup2014 #puravida http://t.co/DcAgrh4SLE
15978,16347,3,0,0,3,0,RT @KelsieBelsi: @Vntxnius lmao it will have a slope of -2x+1
18577,18986,3,0,0,3,0,RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w&#8230;
3769,3877,3,0,1,2,0,@KaylahPrettyMom lmao girlllaaaa I don't like em chunky anymore.&#128514;&#128514;&#128514;&#128514;&#128567;
7815,8035,3,0,1,2,0,"As Chanice say that, I realize the coons move from drinking Moet to Belaire. All yuh feel all yuh so fancy with all yuh $30 champagne eh"
115,116,3,0,0,3,0,"""@DomWorldPeace: Baseball season for the win. #Yankees"" This is where the love started"
2595,2653,3,0,0,3,0,@Big_Jim777 happy birthday you dirty little bird &#128520; tear it up &#127867;&#127881;&#127880;
2966,3038,3,0,0,3,0,"@Danny_Cavanagh....available online soon? I didn't have enough to get it after my Anathema merch. It's a cracker, I need it. Can u....."
8381,8613,3,0,0,3,0,Cardinals score 1st. They lead 1-0 in the top 3rd with birds on base. #NLCS #SFvsSTL
13150,13475,3,0,1,2,0,"My son is 9 and still has issues tying his shoes because he's barefoot all the time, in case you wanted to know my hillbilly status."
8487,8723,3,0,0,3,0,Clearly I'm afraid of birds http://t.co/qA4O9Dr4vp
13368,13698,3,0,0,3,0,Nike DC is trash.
16919,17306,3,0,0,3,0,"RT @PolitiBunny: #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;"
8715,8958,3,0,0,3,0,Diabetes galore &#128514;&#128514;&#128514;&#128514;&#128514; RT @TIME: Colorado health officials recommend pot brownie ban http://t.co/Z59oy20TMp
16114,16484,6,0,0,6,0,RT @LJSpagnoli: Isis and Jihadi Terrorists 'Post 90 Tweets Every Minute' to Spread Propaganda http://t.co/eRJMveF996
17663,18063,4,0,1,3,0,RT @TheFakeESPN: Red Hot Chili Peppers with the longest nip-slip in Super Bowl Half Time Show history.
12629,12943,3,0,0,3,0,Lol.. shut up! RT @ABrown252: @VonshayeB lmao early bird gets the worm
15791,16160,3,0,0,3,0,RT @JeneBramel: Clever. RT @LanceMcAlister: Watch Burfict make the hit and then mock officials by throwing a flag on himself. https://t.co/&#8230;
6857,7051,3,0,0,3,0,"@pragathiguru , i'm viswa moulie. I wanna be ur friend.. Please, shall i ?"
1134,1159,3,0,0,3,0,&#8220;@BeautyOfASinner: So they really deleted flappy bird from the App Store cus someone killed themselves over it &#128514;&#8221; foreal foreal ?? &#128561;&#128557;
8790,9034,3,1,0,2,0,"Don't dance, Iggy. It's trash just like your music."
6763,6951,3,0,1,2,0,@nhatty_ice49ers thank you jackass zebras
15379,15742,3,0,1,2,0,RT @Great_Bryt: Riff Raff is trash
21882,22349,3,0,0,3,0,They say our state bird is rare...I literally see one at least once a day
180,182,3,0,0,3,0,"""@MLBNetwork: Stay tuned to @MLBNetwork for an update on the report that @Yankees 1B @teixeiramark25 will be out 8-10 weeks"" @dliming35 #bum"
16258,16630,3,0,0,3,0,RT @LoQueEllasSaben: Amo a esa gente que me odia.. http://t.co/8Zr3e0YsoE
9192,9448,3,0,1,2,0,Free wop
15974,16343,3,0,0,3,0,RT @KeithOlbermann: @MarkDBrown0824 you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?
9351,9609,3,0,0,3,0,Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.
6756,6944,3,0,0,3,0,"@neemjemoeder @SvensTweet @Harry_Dillema @wltrrr steek d morele vinger maar in j neus, zelfde soort types bij NATO stenigt vrouwen by bosjes"
3974,4092,3,0,1,2,0,@Lvl_7_Eevee @UnicornCowboy @hisorraya I just wanted brownies man
16787,17172,3,0,0,3,0,"RT @OhEmmeG: just because you ""not official"" doesnt mean you can act like complete trash and be free from acting like a decent human being"
19010,19434,3,0,0,3,0,"RT @fletchworld73: Pulled a dead bird from my garden. 

Grateful to be out of the hot sun, it winked at me with its rotting eye socket."
16192,16562,3,0,1,2,0,RT @LiberalPhenom: Who on GZ's defense team is paying media to trash the prosecution constantly? @ThomasARoberts
1970,2010,3,0,0,3,0,&#9733; BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA &#9733;718-622-0221 - 24 http://t.co/yRfdaIooYZ
6160,6337,3,0,1,2,0,"@ilovemytroops @SenatorTimScott I see. So you feel betrayed, your racism comes out. Shocked you didn't call him Uncle Tom you bitter loser"
22348,22821,3,0,0,3,0,U serious bro?? lol RT @CheezMoeJenkinz 2-3:10am early bird special
466,474,3,0,0,3,0,"""I am a thrill billy..with a hillbilly heart."" -@billyraycyrus. HAHAHAHAHA Jesus Murphy!"
1946,1986,3,0,0,3,0,&#8220;@wassssupsarah: Car hopping is a different world these ghetto guys tried asking for my number LOL&#8221; did they have to be ghetto Tho ?
15608,15974,3,0,0,3,0,RT @Ilovebamf: I held you like a baby bird.. &#128546; and now you come at me like this.. These friends ain't loyal &#128546;&#128557; http://t.co/WinZvfxdL8
6035,6209,3,0,0,3,0,@goldiethegamma @CLoprestiWFAN I'm referring to the second down put Vick in slot play #trash
384,389,3,0,0,3,0,"""@rugbysocklad: Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it"
4797,4937,3,0,1,2,0,"@SuSuSudafed
I eat dat chicken out your love box baby. Lovin a white woman while eatin chicken. A colored mans dream"
22837,23316,3,0,0,3,0,Whoooooaaa no chill savage &#8220;@CantBeLocal: Here monkey monkey http://t.co/wmZ8s3j6iG&#8221;
23095,23579,3,0,0,3,0,Yankee homeruns make me all tingly.
5319,5475,3,0,0,3,0,"@_Lakers4Life24 Tracy Morgan is a sad comparison..... Come on try again, Dwight Howard is the most accurate. Stupid monkey."
24348,24853,3,0,1,2,0,pinto grigio dreams turned into moscato reality
21575,22037,3,0,0,3,0,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU"
7849,8069,3,0,0,3,0,Ate the receivers really fast or is pass coverage trash?
23100,23584,3,0,0,3,0,Yankees should have NEVER gave away Melky. Guy can flat out HIT. #yankees #giants
10784,11065,3,0,0,3,0,I need like 43 fuzzy blankets to sleep &#128525;&#128139;
24120,24621,3,0,0,3,0,jm sorry to hear this RT @FreeYBB: I'm going to chipotle for the first time. It better not be trash.
9356,9614,3,0,0,3,0,GA Charlie @Charlie4927 @sholzbee @DorisTafoya1 @cat_lmbo @Jagauress @Walter_lars @lynnemrnp @AmyMek @Justin_Awe
5693,5856,3,0,0,3,0,@carolinebakkk those were bumblebees....
16886,17273,3,0,0,3,0,RT @PeteRose_14: On this day 1941 the #Yankees Joe DiMaggio goes 0 for 3 with a walk vs Cleveland #Indians to end his 56 game hitting streak
6698,6886,3,1,0,2,0,@mis_sarahd @basedpapi1017 tranny
17926,18328,3,0,0,3,0,RT @UberFacts: The strings attached to boxes of animal crackers were originally put there so that the box could be hung from Christmas tree&#8230;
15483,15847,3,0,0,3,0,RT @HighSchoolSuckz: i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;
4493,4625,3,0,0,3,0,@Rawker8 @Ronnie2K @NBA2K get some money and stop playing that old trash.
10526,10805,3,0,0,3,0,I have a feeling tonight will be trash.
3019,3095,3,1,0,2,0,@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.
7873,8094,3,0,1,2,0,Ayo I jus had a mini heart attack behind the wheel..north Philly n fire crackers don't mix&#128553;&#128553;&#128514;&#128514; I&#8230; http://t.co/o5v2E4LFtm
1297,1325,3,0,0,3,0,&#8220;@HeyKeifer: Golden Oreos &#128016; regular Oreos &#128686;&#8221; YES!!!
10042,10315,3,0,0,3,0,"I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc"
19825,20266,3,0,0,3,0,"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou."
22428,22903,3,1,0,2,0,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?"
2179,2224,3,0,0,3,0,".@AlyssSmithh @KeveeeD Yes indeed! Camels, ostriches and zebras! Sept. 5-7 http://t.co/X3Oapfm3e8 #VCCamelRaces"
8735,8979,3,0,0,3,0,Ding ding ding &#128514;&#128514; &#171;@saudiasade Sagittarius - trash.&#187;
2313,2359,3,1,0,2,0,@1Oyster1 maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.
18146,18551,3,0,0,3,0,RT @Yankees: #Yankees win! Final score: 7-4.
17015,17405,3,0,0,3,0,RT @Rajput_Ramesh: Friends a Proud Hindu n ShivSainik brother shri Ramesh Jadhav was murdered by Jihadis plz help trend #RameshJadhav http:&#8230;
3883,3997,3,0,1,2,0,@LanceTHESPOKEN Statement of the Day: Ppl who RT @ChiefsatWar are even dumber than he is. The ole birds of a feather type of deal.
13024,13343,3,0,0,3,0,"My doctors office is retarded, ""we noticed you put in a prescription order, so we canceled it. Give us a call if you need a refill, thanks!"""
17045,17435,3,0,1,2,0,"RT @RayHudson: Art thou the bird whom Man loves bestThe pious bird with t/ scarlet breast, Our Robin;that leaves these summer winds sobbing&#8230;"
8752,8996,3,1,0,2,0,"Disturbing: feeling pressure from #ISIS fanboys, Al Qaeda fanboys resort to celebrating 9/11 to reclaim their Jihadi bona fides"
240,242,3,0,1,2,0,"""@SportsCenter: Eli Manning just threw his NFL-leading 27th interception of the season."" Lmao trash"
18005,18409,3,0,0,3,0,RT @WFANTrades: Don't know how you Yankees fans listen to Kay every night. Absolutely brutal. Just nonsensical blah blah blah blah. Radio n&#8230;
2346,2394,3,0,0,3,0,@ACMobbDeep @madsbennett yeah I run over squirrels and coons
19511,19945,3,0,0,3,0,RT @lexipost30: love birds.
12076,12385,3,0,1,2,0,Joba Chamberlain looks like a homeless guy that won a contest. #Yankees
5722,5886,3,0,0,3,0,"@charliesheen Charlie, im an old lady. don't EVER SAY UGLY THINGS ABOUT UR CHILDRENS MOM.. I GET IT!!!, JUS DONT! BIG HUG"
15052,15409,3,0,0,3,0,RT @Drewmking: @Joely_Poly @Victoria_Finae he plays for the Yankees right?
4854,4995,3,0,1,2,0,@Tattoo_MyLife cuz the whole team trash
22987,23468,3,0,0,3,0,Would you be interested in some eggplant? RT @NittyScottMC: twerk on me http://t.co/75UftRuVDZ
9045,9298,3,0,0,3,0,Fairy Tale Hat - free crochet pattern for child and adult at http://t.co/0lRaBLMHB2 http://t.co/99zVbmYVe9
14472,14818,3,1,0,2,0,"RT @BrentLanders6: Charlie: ""My last two songs will be quasi-religious songs for the sake of @WhiteIronBand who's coming up next."""
6649,6835,3,0,0,3,0,@mayormcginn @usmayors @SenFeinstein White people need those weapons to defend themselves from the subhuman trash your sort unleashes on us.
3694,3801,3,0,0,3,0,@Josh_Ward thuggery? Cheating? Talking trash? Who's doing that besides Jameis? And isn't ND in the middle of cheating issues?
14427,14770,3,0,0,3,0,RT @BlissTabitha: Homeowner Shoots Armed Suspect Who Attacked and Pistol Whipped Him http://t.co/VLuEwUGclg
5153,5305,3,0,1,2,0,"@Wizards_DnD @JimZub tranny dragons, eh? I know some people that will love this!"
22907,23387,3,1,0,2,0,Why won't we run the ball? Our offensive coordinator is retarded
12956,13275,3,0,1,2,0,My baby boy asleep with my monkey that I had since I was little! I love my son so much! http://t.co/ioSARfS3rO
5723,5887,3,0,0,3,0,@charloosss @keepitplur @nicoleariel_ I'll chug my tall can . but homegirl won't approve lol
18231,18636,3,0,1,2,0,RT @ZitlalyL: It's okay chiquito &#128514; I'm not in the ghetto anymore &#128524;
21551,22013,3,0,1,2,0,The fact that the #Bruins drafted a Yankees fan just goes to show how weak the scouting staff is IMO. Didn't do their homework. #firechoreli
7368,7578,3,0,1,2,0,@yooperslayer better off banning teabaggers and their anti American supporters
5248,5403,3,0,0,3,0,@ZP3_ the little girl Tom Sawyer gets trapped in the cave along with Injun Joe and almost die. injun Joe dies and they find his treasure
3120,3199,3,0,1,2,0,@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.
2160,2205,3,0,0,3,0,*waits for Fanduel to hit me with the jig*
20845,21296,3,0,1,2,0,Sierra almost got caught with the ole hick &#128514;&#128514;&#128514;
18517,18926,3,0,0,3,0,"RT @aekulze: In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School http://t.co/xlxdfZxS9s @vocativ http://t.co/E3hhzNThrk"
2588,2645,3,0,0,3,0,@BigCatCooke deserved victory! #Elite8 awaits your #Orange army. #Sweet16 was no disgrace #collegehoops ill be back next time #hoosiers
16389,16762,3,0,0,3,0,RT @MaryWCVB: Charlie Baker about to make his final election eve campaign stop- here at Swampscott High School. #wcvb #wcvbpoli http://t.co&#8230;
8428,8662,3,0,0,3,0,Charlie Parr! Mountain top music Fest http://t.co/bG3UWdPZnn
2180,2225,3,0,0,3,0,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA
11020,11303,3,0,0,3,0,I want Oreos!! Who can help me
18150,18555,3,0,0,3,0,"RT @Yankees: Ballgame over, #Yankees WIN! Yanks beat the White Sox in 10 innings, 4-3."
22196,22666,3,0,1,2,0,Tiny out here looking like an albino red nose pitbull from a dope boy's trap house.
6077,6252,3,0,1,2,0,@heavensenttynae you kno I love stuffed clams bai
1319,1348,3,0,0,3,0,&#8220;@Iifetip: Kit Kat brownies. http://t.co/40W2a8qlBy&#8221; making.
15853,16222,3,0,0,3,0,RT @JoleenDoreen: I was in a Kik group once. But we called it a party line and old Charlie the barber was always hogging the calls.
7848,8068,3,0,0,3,0,"At work but wish I was floating in my 15 ft., on sale at Walmart, redneck pool that my husband probably hasn't cleaned since last weekend."
9094,9348,3,0,0,3,0,Figure all da ofay like to see my family pitcher http://t.co/5WXgKbCM29
15934,16303,3,0,1,2,0,"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;"
17891,18293,3,0,1,2,0,"RT @TyWahlbrink: @victoriakuhlman One day more until turkey, it will nip me in the belly, we'll be ready for the stuffing, we will wet ours&#8230;"
10546,10825,3,0,0,3,0,I hear the birds in the summer breeze; I drive fast; I am alone at midnight.
12013,12317,3,0,0,3,0,Its suppose to be yellow but we dont do yellow &#127821;&#128520;&#128127;&#128127;&#128520;&#128127;&#128127;&#128127; http://t.co/y1hLiBjQmn
18963,19382,3,0,0,3,0,RT @elleeebeee: flappy bird make me just smash my phone into my face
9761,10027,3,0,0,3,0,"Hear the birds on the summer breeze, I drive fast"
10019,10291,3,0,0,3,0,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @Wikiparaz ; absolute perfection.
11264,11551,3,0,0,3,0,I'm finna see the Yankees win a baseball game
14436,14780,3,0,0,3,0,"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;"
17225,17617,3,0,0,3,0,RT @SeQuoia_Gabris: &#8220;@UeonoYungJumbo: @SeQuoia_Gabris yeah hoe!&#8221; But the babies are innocent lol so Gabriella still got her sister a birthd&#8230;
20521,20967,3,0,0,3,0,Rescue elephant calf &#8216;Nunai&#8217; looking fuzzy at the International Fund for Animal Welfare Rehabilitati http://t.co/PAetLXGuoa
15626,15992,6,0,1,5,0,"RT @ImNeverChillin: When yo phone go off in class &amp; the teacher say ""turn that trash off"" but it's one of the songs on yo mixtape http://t.&#8230;"
4933,5079,3,0,0,3,0,@TheLittleFella_ do yourself a favor and ball that up and throw in the trash.
16402,16775,3,0,0,3,0,"RT @Matty_Kem: My favorite shark is megaldon, my least favorite is a mud shark. They are the worst"
17139,17530,3,0,0,3,0,"RT @RubinReport: You can mock Michelle Obama's #TurnipForWhat video, but the turnip is now third in line of succession for president. https&#8230;"
4636,4773,3,0,0,3,0,@Sammy_Sicko Get me a bag of those pink n white coloured van sweets please. Thanks dude :-)
10020,10292,3,0,1,2,0,I am extremely sad to have to admit that some of the best 21st century Arabic rhymes have been written by Jihadis
11874,12177,3,0,0,3,0,It ain't April Fool's yet.. &#171;@IGiveEmNathan Jay Z trash&#187;
3354,3440,3,0,1,2,0,"@HeatherEliseP and plus, it's trash talk. You should know that especially with ole miss."
3516,3610,3,0,0,3,0,"@IntentionalTalk Half jar of marmalade, shaved monkey, saran wrap, mini horse. Give your best scene. #askkevin"
14039,14379,3,0,0,3,0,RT @516Jake: Hungover and feeling yyyyyeelllloooowwwwww @outlawdipper @mudjug1 #dbh #yellow http://t.co/hJe7v4aWdw
22318,22789,3,1,0,2,0,Two red bones kissin n da back seat
8993,9242,3,0,0,3,0,"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!"""
5189,5343,3,0,1,2,0,@XxminijokerXx I HATE birds! They just piss me off about the fact that I can't fly!
11341,11631,3,0,0,3,0,I'm not really a phone kinda guy.. I actually hate talking on the phone &amp; texting kinda trash to me also.
10849,11131,3,0,0,3,0,I remember laying on a hospital bed after being shot ranting about how coconut shrimp was trash.
